,fp rate,tp rate,time,fp precision,tp precision,fp ef10,tp ef10,fp bedroc,tp bedroc,fp scaffold,tp scaffold
GPCR,0.5113573407202218,0.48864265927977824,67.03588442802429,0.04038834121034629,0.0037463943715734804,0.2821392046658805,0.24060229657644996,0.5228568484460949,0.5205452284486549,82.2608695652174,56.15652173913044
GPCR_2,0.7915966386554621,0.2084033613445378,23.199913930892944,0.0855667542171018,0.3438370154813471,0.6943595933495421,0.11508875080068859,0.8735180739932471,0.5562812645545543,91.51515151515153,63.93939393939395
GPCR_3,0.5652435357787133,0.4347564642212868,7.646519494056702,0.30010680825088853,0.35802873079520403,0.48913368814661806,0.34466848827235286,0.8774886104533787,0.8225917819563578,89.26605504587157,70.45871559633026
channel_atp,0.48028045574057837,0.5197195442594216,53.256135320663454,0.18316207806612533,0.2390320106500593,0.31863848249436766,0.3943380123236829,0.66061190457003,0.7712346544302426,91.54471544715447,67.42974201395558
cysteine_protease,0.48458692971639944,0.5154130702836006,54.277919220924375,0.29915708499569144,0.35343847033264586,0.3797921057729367,0.4478174401696561,0.8261088950176999,0.8686715202412081,96.27027027027026,58.378378378378386
ion_channel,0.15909090909090912,0.840909090909091,48.746351552009585,0.03850961587598417,0.003666107192258683,0.03143644715382389,0.7102109620397714,0.20700954352827933,0.8416236161537457,85.03875968992249,44.37984496124031
ion_channel_2,0.2136465324384787,0.7863534675615212,16.176150918006897,0.1200409625842413,0.020989671641892915,0.07129117622968623,0.6348570770246088,0.3530448655234103,0.8120958945362572,90.94562647754137,65.62647754137116
ion_channel_3,0.32430143945808626,0.6756985605419137,44.3728093624115,0.13448339705422702,0.21545900843415033,0.14878458288248594,0.6021538865731575,0.45695960342508474,0.8930814242504226,91.39393939393939,46.54545454545455
kinase,0.21621621621621617,0.7837837837837839,45.57281093597412,0.24628378378378385,0.1567794573229354,0.09999999999999998,0.7371982160025639,0.4814426076096921,0.9375516412434278,100.0,70.41666666666667
serine,0.9141494435612085,0.0858505564387916,23.64309606552124,0.04311144882724294,0.29677661516475795,0.8750795121198086,0.03284875559076572,0.9434493489508877,0.6071768690884326,89.21259842519686,74.17322834645668
splicing,0.1154394299287411,0.8845605700712589,44.35298056602478,0.14170121256203863,0.06687716278207301,0.029684169180645786,0.8416043033600495,0.263324827185356,0.9437208665501136,83.9269406392694,46.118721461187214
transcription,0.47308781869688393,0.5269121813031161,57.66698484420776,0.27198344825545145,0.3805788331367873,0.35248414045620396,0.47816806993150723,0.762134441877443,0.8871017514625041,91.15384615384616,57.35042735042735
transcription_2,0.7640941434044882,0.23590585659551172,46.71326236724853,0.10876584675454604,0.47022923636982156,0.6669472064926173,0.1665814039781382,0.8693753556011716,0.6071545645686457,91.50214592274679,56.3519313304721
transcription_3,0.8126361655773421,0.18736383442265786,58.62627670764923,0.13442939344187288,0.16527869070499923,0.769619724431737,0.06607245568840629,0.9457230960719445,0.36752740257552785,91.06145251396649,64.69273743016761
transporter,0.2929377350605934,0.7070622649394067,49.332389903068545,0.17086572203995481,0.25068801619465164,0.1358655342363077,0.6771890830250007,0.4712868840785743,0.9507798185050435,90.15209125475286,58.78326996197719
ubiquitin,0.7067108533554267,0.29328914664457334,49.511799120903014,0.02411650036695112,0.13674144694112672,0.5164836228046299,0.12612330582380926,0.7340191673050678,0.4507288972454142,90.0,29.202764976958527
zinc_finger,0.4890350877192982,0.5109649122807018,42.75777943134308,0.04000461282376028,0.15744549523135376,0.2587189763620658,0.34153426524190555,0.5275092478737282,0.6709388483759285,91.66666666666666,64.56140350877193
