,fp rate,tp rate,time,fp precision,tp precision,fp ef10,tp ef10,fp bedroc,tp bedroc,fp scaffold,tp scaffold
GPCR,0.5113573407202218,0.48864265927977824,122.38925132751464,0.030677714875847584,-0.07191390760145788,0.27717360460674345,0.20363144541843683,0.5330685669414164,0.4166604908575945,89.77391304347826,66.5217391304348
GPCR_2,0.7915966386554621,0.2084033613445378,52.76309142112732,-0.1389320557856566,-0.15089512539492822,0.5166470899692074,0.01198490967689339,0.66916726787065,0.05701254149906208,91.16161616161617,81.86868686868686
GPCR_3,0.5652435357787133,0.4347564642212868,48.73175163269043,0.03948493882281279,-0.017227325485963785,0.34181886116983434,0.18152349206592816,0.6000256967087545,0.40371000213743236,92.9816513761468,81.55963302752293
channel_atp,0.48028045574057837,0.5197195442594216,31.1489515542984,0.12073221015306096,-0.010551173158525717,0.2886546370812571,0.26462475377986955,0.5593665612670687,0.521213058686606,78.45528455284553,86.34146341463415
cysteine_protease,0.48458692971639944,0.5154130702836006,58.62288813591003,0.005762756476302366,0.009214846434117185,0.23761704891952135,0.27040008531196796,0.48876851309095154,0.5301152174811514,82.75675675675674,75.62162162162163
ion_channel,0.15909090909090912,0.840909090909091,55.34575085639953,0.11493832702810997,0.08216511584747221,0.04359556029166208,0.7762214920452919,0.2797220101305638,0.9196730054794011,83.33333333333334,51.74418604651163
ion_channel_2,0.2136465324384787,0.7863534675615212,85.36300754547119,0.04564658535088989,0.02338074714033367,0.05539707550086061,0.636737307534009,0.2547078144484033,0.7708936749840044,91.32387706855792,74.44444444444444
ion_channel_3,0.32430143945808626,0.6756985605419137,30.07621910572052,0.14817219965368783,0.11688010317163366,0.1532238812699487,0.5355442621874775,0.48887564437848363,0.7560387067952213,84.84848484848484,64.42424242424244
kinase,0.21621621621621617,0.7837837837837839,8.516506910324097,-0.014787644787644744,-0.00878378378378386,0.043552123552123505,0.6074324324324324,0.2305369637471192,0.7723617016083221,82.91666666666667,96.25
serine,0.9141494435612085,0.0858505564387916,18.536404132843018,0.023793413581648548,0.14033991975168458,0.8574199409493527,0.01941857824210762,0.9313451184241816,0.2462630330424623,98.9763779527559,77.79527559055119
splicing,0.1154394299287411,0.8845605700712589,52.071990609169006,0.04120571473535983,0.029213356056931872,0.01808302620112897,0.8082883850122048,0.16165492393592465,0.9058520026013623,77.3972602739726,55.114155251141554
transcription,0.47308781869688393,0.5269121813031161,69.68448746204376,0.10354151416777152,0.13319529112506734,0.2727963132815792,0.34781866819162066,0.584344917052058,0.6592992945872704,82.00854700854701,72.35042735042734
transcription_2,0.7640941434044882,0.23590585659551172,50.71208772659302,-0.023210391876045233,0.02439717086784593,0.5661049354864293,0.061407008668148376,0.7236352298614792,0.2712705033269906,92.4892703862661,77.98283261802575
transcription_3,0.8126361655773421,0.18736383442265786,49.32923972606659,0.1220987947422264,0.28527430015585853,0.7595994339851833,0.08855529318900301,0.9263617483251515,0.47620121767139834,94.0782122905028,71.39664804469274
transporter,0.2929377350605934,0.7070622649394067,62.056321310997006,-0.049351628914942214,-0.05956468932465109,0.0713555622265363,0.45782110235694373,0.24062329341763009,0.6661579932797134,84.75285171102662,74.82889733840304
ubiquitin,0.7067108533554267,0.29328914664457334,47.207891893386844,-0.08211500401658678,-0.057685010967952755,0.4414086656885091,0.0691001358985283,0.6281444951211468,0.22370023860414,49.61038961038962,68.50649350649351
zinc_finger,0.4890350877192982,0.5109649122807018,35.38711793422699,-0.16321192152244218,0.03828807643231491,0.15933896066205894,0.2806490051976599,0.306693873019687,0.5355662378842244,89.12280701754386,82.63157894736842
